1426509921.192127,$SFIMU,17,-179,142,-50,43,4*7C
1426509921.199928,$SFIMU,16,-176,152,14,36,8*50
1426509921.210532,$SFIMU,18,-179,143,-156,45,5*42
1426509921.221430,$SFIMU,18,-179,145,-26,39,5*79
1426509921.229851,$SFIMU,18,-177,146,18,40,6*59
1426509921.239840,$SFIMU,16,-179,148,21,40,6*5D
1426509921.249843,$SFIMU,14,-177,152,-36,41,5*73
1426509921.260104,$SFIMU,19,-178,140,-80,45,8*76
1426509921.270575,$SFIMU,18,-179,138,-32,42,9*76
1426509921.281124,$SFIMU,18,-179,143,-47,41,6*74
1426509921.289075,$SFIMU,14,-180,145,-77,43,8*77
1426509921.299663,$SFIMU,19,-179,136,-39,44,7*7A
1426509921.310163,$SFIMU,17,-179,140,-56,40,6*79
1426509921.320612,$SFIMU,19,-181,141,15,40,7*5A
1426509921.328503,$SFIMU,19,-179,148,-52,42,6*79
1426509921.339081,$SFIMU,18,-179,138,-107,43,7*4E
1426509921.349602,$SFIMU,16,-182,138,-111,42,6*43
1426509921.357577,$SFIMU,20,-182,144,-68,41,7*70
1426509921.372134,$SFIMU,15,-182,137,-40,42,5*79
1426509921.378091,$SFIMU,19,-183,139,20,43,9*5C
1426509921.387565,$SFIMU,19,-181,138,26,40,7*54
1426509921.397756,$SFIMU,18,-181,142,-7,41,7*47
1426509921.407651,$SFIMU,18,-182,155,-74,43,7*74
1426509921.417798,$SFIMU,17,-185,141,-252,49,2*40
1426509921.427872,$SFIMU,19,-185,131,-204,55,-3*6B
1426509921.437901,$SFIMU,19,-185,138,-102,42,9*46
1426509921.446718,$SFIMU,17,-187,139,-128,43,7*4C
1426509921.456803,$SFIMU,19,-185,138,-129,40,9*4D
1426509921.466817,$SFIMU,19,-187,143,-120,41,9*4B
1426509921.476757,$SFIMU,16,-188,135,-118,42,4*4F
1426509921.486719,$SFIMU,17,-188,133,-66,42,8*7C
1426509921.495498,$SFIMU,18,-188,133,-6,40,3*4C
1426509921.505474,$SFIMU,18,-188,140,51,49,-2*72
1426509921.515502,$SFIMU,15,-188,138,59,47,2*5B
1426509921.525524,$SFIMU,18,-187,137,58,42,5*55
1426509921.535487,$SFIMU,19,-189,137,54,40,8*59
1426509921.545489,$SFIMU,19,-189,141,55,40,7*56
1426509921.555293,$SFIMU,19,-188,143,25,40,7*52
1426509921.565502,$SFIMU,20,-187,138,-53,41,7*76
1426509921.575450,$SFIMU,16,-187,134,-44,43,5*79
1426509921.585423,$SFIMU,17,-189,135,-8,44,3*4E
1426509921.595455,$SFIMU,19,-188,132,21,45,2*50
1426509921.605401,$SFIMU,18,-187,134,53,49,-5*7B
1426509921.615401,$SFIMU,19,-189,140,51,49,-5*75
1426509921.624815,$SFIMU,17,-187,137,55,46,1*57
1426509921.633791,$SFIMU,20,-189,135,48,39,6*5C
1426509921.643441,$SFIMU,20,-187,140,1,43,8*6E
1426509921.654540,$SFIMU,19,-188,139,-57,40,9*79
1426509921.663991,$SFIMU,17,-189,137,-67,43,9*78
1426509921.674565,$SFIMU,17,-190,136,-89,43,6*7E
1426509921.684981,$SFIMU,17,-188,133,-89,41,6*70
1426509921.695455,$SFIMU,18,-189,135,-55,41,3*7C
1426509921.703348,$SFIMU,15,-190,136,-34,44,9*72
1426509921.713865,$SFIMU,21,-193,135,1,39,9*64
1426509921.724485,$SFIMU,21,-191,133,14,40,8*5B
1426509921.732885,$SFIMU,17,-191,133,35,41,7*53
1426509921.743074,$SFIMU,19,-191,135,38,46,4*52
1426509921.753477,$SFIMU,18,-193,136,21,43,6*5D
1426509921.761903,$SFIMU,18,-189,134,22,39,5*59
1426509921.771944,$SFIMU,18,-191,136,13,43,8*50
1426509921.783803,$SFIMU,14,-188,136,-18,41,7*7F
1426509921.792554,$SFIMU,17,-192,136,-3,43,7*4F
1426509921.801915,$SFIMU,17,-190,133,17,40,6*52
1426509921.811788,$SFIMU,18,-190,133,15,44,5*58
1426509921.821752,$SFIMU,17,-191,133,29,40,7*5F
1426509921.830570,$SFIMU,18,-191,136,44,42,5*5E
1426509921.841525,$SFIMU,18,-192,136,53,40,5*59
1426509921.850855,$SFIMU,16,-193,136,53,37,5*56
1426509921.860896,$SFIMU,18,-191,135,53,42,6*58
1426509921.870839,$SFIMU,19,-193,133,56,40,8*54
1426509921.880850,$SFIMU,17,-190,136,32,40,6*50
1426509921.890808,$SFIMU,19,-191,138,-16,42,6*78
1426509921.900868,$SFIMU,19,-191,134,-47,42,8*7E
1426509921.910844,$SFIMU,17,-193,136,-43,41,5*7A
1426509921.919720,$SFIMU,20,-193,133,-44,41,6*7F
1426509921.930980,$SFIMU,18,-192,133,-15,34,11*45
1426509921.941491,$SFIMU,19,-191,133,4,36,16*5F
1426509921.949489,$SFIMU,18,-194,134,25,35,13*69
1426509921.958931,$SFIMU,19,-193,135,46,41,6*5C
1426509921.975220,$SFIMU,18,-193,133,47,40,8*55
1426509921.980460,$SFIMU,18,-191,133,58,43,4*56
1426509921.988522,$SFIMU,16,-193,132,57,42,7*56
1426509921.999224,$SFIMU,14,-190,134,51,40,11*62
1426509922.008646,$SFIMU,19,-192,132,46,42,8*57
1426509922.018576,$SFIMU,20,-194,133,40,38,9*50
1426509922.028875,$SFIMU,19,-191,131,17,33,17*6B
1426509922.038578,$SFIMU,17,-192,133,1,32,20*56
1426509922.047479,$SFIMU,17,-192,132,0,33,10*54
1426509922.057787,$SFIMU,18,-194,133,17,38,7*57
1426509922.068378,$SFIMU,18,-193,129,39,39,5*54
1426509922.078828,$SFIMU,17,-196,133,58,41,6*5E
1426509922.089313,$SFIMU,19,-194,133,58,41,1*55
1426509922.097972,$SFIMU,21,-190,131,56,42,5*51
1426509922.107238,$SFIMU,16,-193,135,55,44,6*54
1426509922.117457,$SFIMU,18,-194,133,55,42,5*5E
1426509922.127450,$SFIMU,19,-194,134,53,40,9*50
1426509922.137466,$SFIMU,17,-194,130,57,40,5*52
1426509922.147774,$SFIMU,19,-192,131,52,43,4*5C
1426509922.158126,$SFIMU,19,-193,132,48,41,8*5B
1426509922.168593,$SFIMU,19,-191,132,45,39,10*62
1426509922.176687,$SFIMU,18,-193,132,39,42,8*5F
1426509922.186047,$SFIMU,19,-192,130,40,42,4*5F
1426509922.197539,$SFIMU,16,-195,130,49,40,5*5D
1426509922.206011,$SFIMU,18,-194,132,53,44,6*5C
1426509922.216003,$SFIMU,16,-193,134,54,44,4*56
1426509922.225205,$SFIMU,18,-192,131,58,41,3*52
1426509922.235618,$SFIMU,18,-193,136,54,42,9*51
1426509922.246197,$SFIMU,16,-193,135,37,40,8*5A
1426509922.256549,$SFIMU,18,-194,130,16,37,10*6C
1426509922.264957,$SFIMU,19,-193,132,3,34,18*57
1426509922.275470,$SFIMU,17,-194,133,-13,28,27*42
1426509922.285455,$SFIMU,16,-196,134,-9,26,24*70
1426509922.295449,$SFIMU,14,-193,132,0,30,19*5C
1426509922.305766,$SFIMU,20,-192,132,26,39,10*6E
1426509922.314490,$SFIMU,20,-194,131,46,43,4*55
1426509922.324036,$SFIMU,18,-195,133,53,42,5*59
1426509922.334727,$SFIMU,19,-194,132,55,44,6*5B
1426509922.345136,$SFIMU,20,-197,133,48,42,5*5A
1426509922.355449,$SFIMU,17,-194,134,37,40,7*52
1426509922.364428,$SFIMU,19,-195,134,26,41,11*6B
1426509922.374081,$SFIMU,20,-193,127,22,38,10*6E
1426509922.384582,$SFIMU,21,-194,132,30,40,11*61
1426509922.394910,$SFIMU,16,-193,132,36,38,9*52
1426509922.402671,$SFIMU,18,-195,130,43,42,7*59
1426509922.413050,$SFIMU,17,-194,130,47,43,5*50
1426509922.423738,$SFIMU,19,-194,131,45,40,5*5E
1426509922.433716,$SFIMU,16,-193,134,47,41,7*52
1426509922.444110,$SFIMU,19,-197,133,44,41,6*5C
1426509922.452098,$SFIMU,16,-194,131,48,41,7*5F
1426509922.462627,$SFIMU,19,-195,129,50,40,6*51
1426509922.473150,$SFIMU,18,-194,130,57,42,8*52
1426509922.483813,$SFIMU,18,-193,129,53,43,5*55
1426509922.491926,$SFIMU,17,-194,129,53,43,8*50
1426509922.502516,$SFIMU,20,-193,131,53,39,11*6F
1426509922.513144,$SFIMU,16,-193,134,45,38,9*50
1426509922.521232,$SFIMU,20,-195,131,36,36,13*67
1426509922.531766,$SFIMU,17,-193,131,36,39,6*5E
1426509922.542339,$SFIMU,17,-195,131,36,42,6*54
1426509922.552749,$SFIMU,17,-193,132,38,42,6*5F
1426509922.560298,$SFIMU,18,-195,130,44,43,4*5C
1426509922.576460,$SFIMU,19,-195,132,51,41,6*5B
1426509922.579936,$SFIMU,18,-195,129,53,41,4*50
1426509922.589529,$SFIMU,20,-195,134,55,43,7*50
1426509922.599556,$SFIMU,20,-194,130,57,41,7*55
1426509922.609510,$SFIMU,17,-196,131,52,44,7*52
1426509922.618942,$SFIMU,16,-194,132,54,39,8*51
1426509922.629541,$SFIMU,17,-194,128,57,40,4*5A
1426509922.639511,$SFIMU,17,-194,131,56,41,4*52
1426509922.649731,$SFIMU,19,-197,132,53,44,7*5F
1426509922.659153,$SFIMU,17,-194,131,55,39,5*5F
1426509922.669737,$SFIMU,19,-194,132,53,36,8*56
1426509922.680100,$SFIMU,17,-195,129,56,40,4*5B
1426509922.690515,$SFIMU,18,-194,129,54,41,4*56
1426509922.698646,$SFIMU,17,-195,130,56,41,5*53
1426509922.709250,$SFIMU,16,-193,132,53,42,8*5D
1426509922.719650,$SFIMU,19,-196,130,55,41,8*50
1426509922.728596,$SFIMU,17,-194,131,58,40,7*5E
1426509922.737985,$SFIMU,17,-192,129,58,41,9*5E
1426509922.748511,$SFIMU,18,-196,131,56,41,4*5F
1426509922.757740,$SFIMU,21,-195,131,56,38,8*54
1426509922.767694,$SFIMU,19,-195,132,56,39,6*53
1426509922.777692,$SFIMU,17,-195,131,57,42,8*5D
1426509922.787464,$SFIMU,17,-196,130,53,39,8*57
1426509922.796851,$SFIMU,16,-194,129,54,41,6*5A
1426509922.807469,$SFIMU,16,-192,127,57,44,3*51
1426509922.817680,$SFIMU,16,-195,133,53,42,5*57
1426509922.827971,$SFIMU,19,-194,131,57,42,6*5C
1426509922.838542,$SFIMU,21,-194,130,59,44,8*50
1426509922.846656,$SFIMU,21,-193,132,59,40,7*5E
1426509922.857111,$SFIMU,17,-193,132,58,40,6*5B
1426509922.865923,$SFIMU,17,-196,130,58,42,7*5F
1426509922.877958,$SFIMU,16,-196,132,56,39,6*5F
1426509922.885941,$SFIMU,18,-194,132,55,44,2*5E
1426509922.896551,$SFIMU,18,-195,130,58,43,7*52
1426509922.906958,$SFIMU,18,-195,132,58,41,5*50
1426509922.917496,$SFIMU,21,-194,129,53,40,8*56
1426509922.925337,$SFIMU,19,-196,129,56,41,6*55
1426509922.935550,$SFIMU,19,-194,128,53,43,5*52
1426509922.946092,$SFIMU,18,-194,129,51,41,6*51
1426509922.956089,$SFIMU,19,-197,131,52,45,10*6A
1426509922.966279,$SFIMU,18,-196,133,54,46,6*5A
1426509922.974115,$SFIMU,19,-195,131,58,44,5*57
1426509922.984646,$SFIMU,18,-196,132,58,45,3*51
1426509922.993855,$SFIMU,19,-195,130,54,47,4*58
1426509923.003771,$SFIMU,20,-195,129,56,46,3*5E
1426509923.013870,$SFIMU,19,-195,130,60,49,0*55
1426509923.023485,$SFIMU,16,-195,132,55,42,5*50
1426509923.033499,$SFIMU,19,-196,131,56,41,6*5C
1426509923.043483,$SFIMU,19,-194,128,55,38,8*55
1426509923.053499,$SFIMU,18,-195,131,56,37,6*5F
1426509923.063913,$SFIMU,17,-195,130,50,41,6*56
1426509923.074502,$SFIMU,17,-196,131,54,41,8*5E
1426509923.084877,$SFIMU,19,-195,130,58,41,5*53
1426509923.092891,$SFIMU,19,-193,130,57,40,5*5B
1426509923.103255,$SFIMU,15,-196,133,57,44,3*53
1426509923.113738,$SFIMU,19,-196,132,60,45,5*5D
1426509923.123519,$SFIMU,17,-195,131,55,42,7*50
1426509923.132429,$SFIMU,21,-194,130,57,42,7*57
1426509923.141882,$SFIMU,19,-197,131,57,41,5*5F
1426509923.152335,$SFIMU,19,-195,129,56,42,4*57
1426509923.162338,$SFIMU,18,-195,132,57,43,6*5E
1426509923.174644,$SFIMU,18,-195,131,58,41,7*51
1426509923.181457,$SFIMU,17,-195,130,56,40,7*50
1426509923.191494,$SFIMU,18,-195,131,54,39,7*52
1426509923.200840,$SFIMU,16,-194,132,55,40,4*52
1426509923.210834,$SFIMU,16,-194,132,54,42,5*50
1426509923.222743,$SFIMU,18,-197,132,55,41,7*5D
1426509923.230505,$SFIMU,19,-195,129,59,38,6*57
1426509923.240494,$SFIMU,20,-194,132,56,42,8*5A
1426509923.250467,$SFIMU,19,-195,129,54,39,7*5A
1426509923.260461,$SFIMU,18,-194,131,52,37,5*59
1426509923.269548,$SFIMU,19,-196,132,57,39,8*5F
1426509923.280309,$SFIMU,20,-193,132,56,42,7*52
1426509923.290472,$SFIMU,21,-194,130,55,41,9*58
1426509923.300457,$SFIMU,16,-194,131,57,40,7*50
1426509923.310428,$SFIMU,20,-195,127,54,41,7*51
1426509923.320437,$SFIMU,17,-193,129,56,44,5*58
1426509923.330413,$SFIMU,19,-196,130,51,38,3*51
1426509923.339006,$SFIMU,18,-196,130,46,41,5*5E
1426509923.349578,$SFIMU,18,-195,130,45,43,6*5F
1426509923.358753,$SFIMU,17,-193,129,46,41,8*51
1426509923.368820,$SFIMU,20,-197,133,45,41,8*59
1426509923.380340,$SFIMU,19,-195,129,39,40,7*5F
1426509923.388167,$SFIMU,19,-194,131,38,42,9*5A
1426509923.398613,$SFIMU,18,-196,129,32,41,8*58
1426509923.409236,$SFIMU,19,-195,129,28,40,7*5F
1426509923.419731,$SFIMU,18,-196,130,22,42,7*5D
1426509923.427459,$SFIMU,19,-193,131,13,40,4*5B
1426509923.437451,$SFIMU,17,-195,132,6,42,6*64
1426509923.447685,$SFIMU,17,-195,130,-7,41,6*49
1426509923.457454,$SFIMU,19,-197,129,-11,41,8*74
1426509923.467458,$SFIMU,18,-196,130,-3,43,6*43
1426509923.477753,$SFIMU,17,-194,128,9,42,7*60
1426509923.488169,$SFIMU,19,-196,129,18,38,4*53
1426509923.498863,$SFIMU,17,-196,131,36,42,4*55
1426509923.506949,$SFIMU,17,-198,128,47,46,6*53
1426509923.517217,$SFIMU,15,-196,129,47,40,8*56
1426509923.527517,$SFIMU,19,-197,129,42,40,8*5E
1426509923.538195,$SFIMU,16,-194,130,34,41,10*63
1426509923.546271,$SFIMU,15,-196,130,33,41,6*52
1426509923.556873,$SFIMU,19,-196,127,38,40,7*53
1426509923.567239,$SFIMU,20,-196,131,41,42,7*52
1426509923.577937,$SFIMU,18,-199,130,46,42,5*52
1426509923.585913,$SFIMU,17,-196,128,52,40,7*5E
1426509923.596557,$SFIMU,19,-197,127,54,42,5*58
1426509923.607002,$SFIMU,20,-197,131,57,41,8*58
1426509923.615080,$SFIMU,20,-196,130,59,42,6*5B
1426509923.625678,$SFIMU,18,-197,129,53,39,5*5C
1426509923.636125,$SFIMU,16,-198,129,56,41,8*5A
1426509923.646798,$SFIMU,16,-198,131,56,42,6*5E
1426509923.654793,$SFIMU,16,-196,129,57,41,5*58
1426509923.665434,$SFIMU,18,-197,129,60,42,5*50
1426509923.675944,$SFIMU,18,-196,129,60,40,7*51
1426509923.683925,$SFIMU,18,-198,130,56,42,5*52
1426509923.694558,$SFIMU,17,-197,129,58,40,8*5B
1426509923.704998,$SFIMU,17,-197,131,59,40,9*52
1426509923.715598,$SFIMU,16,-196,131,57,42,7*50
1426509923.723664,$SFIMU,17,-196,130,58,42,4*5C
1426509923.734017,$SFIMU,17,-197,129,63,42,6*5F
1426509923.744748,$SFIMU,18,-196,126,63,43,5*5C
1426509923.753829,$SFIMU,18,-198,127,69,46,1*58
1426509923.762955,$SFIMU,14,-196,129,75,46,0*58
1426509923.776714,$SFIMU,20,-195,129,82,49,-5*73
1426509923.785504,$SFIMU,20,-196,126,84,50,-8*7C
1426509923.792395,$SFIMU,19,-195,131,83,48,-3*76
1426509923.802578,$SFIMU,19,-196,130,86,48,0*5F
1426509923.812575,$SFIMU,18,-196,129,79,47,1*58
1426509923.822527,$SFIMU,17,-197,131,82,48,1*54
1426509923.832525,$SFIMU,19,-198,127,86,48,2*55
1426509923.841977,$SFIMU,17,-197,127,103,48,-3*44
1426509923.851570,$SFIMU,20,-197,129,109,57,-9*40
1426509923.861776,$SFIMU,17,-195,130,108,54,-11*75
1426509923.871647,$SFIMU,17,-195,131,108,59,-13*7B
1426509923.881654,$SFIMU,18,-194,131,111,61,-14*71
1426509923.891637,$SFIMU,19,-196,130,123,67,-18*78
1426509923.901643,$SFIMU,18,-193,131,118,63,-13*7A
1426509923.910940,$SFIMU,18,-195,131,99,51,-3*74
1426509923.920701,$SFIMU,20,-195,133,90,50,3*58
1426509923.930663,$SFIMU,17,-195,131,86,45,7*59
1426509923.941023,$SFIMU,17,-193,131,72,43,9*5C
1426509923.950665,$SFIMU,18,-194,131,69,38,8*53
1426509923.959638,$SFIMU,19,-195,130,60,41,7*5A
1426509923.969657,$SFIMU,19,-196,127,60,39,4*53
1426509923.979606,$SFIMU,19,-195,133,62,41,5*59
1426509923.989613,$SFIMU,18,-195,128,65,41,2*52
1426509923.999830,$SFIMU,19,-195,128,70,47,0*53
1426509924.009662,$SFIMU,17,-195,131,80,47,0*5A
1426509924.019635,$SFIMU,18,-195,126,82,47,0*51
1426509924.029349,$SFIMU,19,-194,132,77,43,5*5F
1426509924.039527,$SFIMU,19,-194,131,76,41,8*52
1426509924.049480,$SFIMU,19,-196,132,76,42,4*5C
1426509924.059470,$SFIMU,15,-196,135,80,40,7*5F
1426509924.068920,$SFIMU,17,-197,131,91,42,3*5E
1426509924.078967,$SFIMU,15,-192,129,97,47,-2*7F
1426509924.089389,$SFIMU,20,-194,129,109,50,-1*4C
1426509924.099842,$SFIMU,17,-193,129,127,51,-5*46
1426509924.110296,$SFIMU,19,-194,132,136,47,-4*43
1426509924.118183,$SFIMU,17,-194,130,147,42,4*61
1426509924.128586,$SFIMU,18,-195,135,171,43,4*6E
1426509924.137734,$SFIMU,18,-193,130,184,46,3*65
1426509924.147816,$SFIMU,18,-193,136,173,47,-4*40
1426509924.157797,$SFIMU,16,-194,132,149,42,5*6D
1426509924.167802,$SFIMU,18,-192,132,144,40,9*66
1426509924.177801,$SFIMU,20,-193,132,138,39,8*68
1426509924.187371,$SFIMU,19,-193,135,120,33,18*57
1426509924.197629,$SFIMU,19,-191,133,106,32,12*5C
1426509924.208026,$SFIMU,19,-191,134,96,37,9*5C
1426509924.218479,$SFIMU,17,-191,134,109,40,6*6A
1426509924.226403,$SFIMU,19,-190,130,122,39,4*64
1426509924.236472,$SFIMU,17,-191,129,161,37,6*68
1426509924.246537,$SFIMU,17,-193,129,223,40,7*6E
1426509924.257944,$SFIMU,18,-193,135,260,38,3*60
1426509924.266611,$SFIMU,17,-190,136,287,30,11*5D
1426509924.276027,$SFIMU,17,-187,137,240,35,9*6D
1426509924.286538,$SFIMU,15,-190,136,207,31,16*51
1426509924.296518,$SFIMU,17,-189,133,208,34,20*51
1426509924.306570,$SFIMU,18,-190,137,235,28,20*51
1426509924.315007,$SFIMU,20,-188,139,214,39,11*5C
1426509924.326823,$SFIMU,17,-187,135,222,37,10*51
1426509924.334511,$SFIMU,17,-186,136,254,37,6*65
1426509924.344486,$SFIMU,15,-186,140,238,42,-3*46
1426509924.354477,$SFIMU,19,-186,139,205,54,-9*47
1426509924.364653,$SFIMU,16,-186,134,244,50,-7*4A
1426509924.375498,$SFIMU,21,-186,134,262,45,-2*4B
1426509924.383954,$SFIMU,16,-187,138,256,41,7*69
1426509924.393595,$SFIMU,17,-187,138,309,38,7*6D
1426509924.403638,$SFIMU,20,-183,138,322,37,7*6B
1426509924.413587,$SFIMU,17,-183,139,277,39,9*6F
1426509924.423539,$SFIMU,16,-180,145,228,42,8*61
1426509924.434013,$SFIMU,17,-184,140,260,41,6*60
1426509924.444203,$SFIMU,17,-183,150,164,41,5*62
1426509924.454719,$SFIMU,17,-180,144,155,46,-1*48
1426509924.465252,$SFIMU,18,-178,149,118,54,-10*77
1426509924.473098,$SFIMU,18,-181,147,178,59,-18*7C
1426509924.483495,$SFIMU,17,-179,139,117,55,-10*70
1426509924.493455,$SFIMU,21,-186,118,255,59,-19*76
1426509924.503573,$SFIMU,20,-176,154,715,23,14*5C
1426509924.511943,$SFIMU,15,-173,153,337,33,5*6D
1426509924.523458,$SFIMU,21,-180,140,272,58,-16*76
1426509924.531895,$SFIMU,21,-179,145,471,39,14*58
1426509924.542039,$SFIMU,19,-174,159,267,34,11*5A
1426509924.551409,$SFIMU,17,-177,145,83,47,4*52
1426509924.561964,$SFIMU,19,-174,140,174,54,-6*4E
1426509924.572576,$SFIMU,21,-175,122,616,-15,63*75
1426509924.582920,$SFIMU,17,-162,183,496,10,31*58
1426509924.590531,$SFIMU,16,-175,153,162,45,-5*46
1426509924.600549,$SFIMU,18,-171,144,189,52,-12*7F
1426509924.610590,$SFIMU,16,-168,153,186,57,-13*74
1426509924.620497,$SFIMU,17,-171,145,160,53,-11*74
1426509924.630479,$SFIMU,23,-170,133,425,40,0*68
1426509924.641585,$SFIMU,19,-170,145,332,22,15*51
1426509924.651846,$SFIMU,17,-167,151,530,-13,65*70
1426509924.659864,$SFIMU,13,-170,169,245,26,28*5E
1426509924.670240,$SFIMU,15,-169,154,194,39,10*54
1426509924.680977,$SFIMU,15,-170,148,275,36,9*6A
1426509924.691549,$SFIMU,18,-167,155,279,42,6*6D
1426509924.699462,$SFIMU,19,-167,156,271,26,20*51
1426509924.709917,$SFIMU,21,-163,154,280,22,26*50
1426509924.719955,$SFIMU,18,-165,151,322,10,48*59
1426509924.730265,$SFIMU,17,-162,158,216,18,32*5B
1426509924.738979,$SFIMU,16,-164,159,149,31,14*5B
1426509924.748978,$SFIMU,16,-162,156,116,41,4*6E
1426509924.758918,$SFIMU,18,-165,153,130,48,-7*41
1426509924.770210,$SFIMU,15,-164,152,163,53,-8*4F
1426509924.780661,$SFIMU,17,-165,151,214,52,-11*75
1426509924.788709,$SFIMU,20,-166,145,275,49,-2*48
1426509924.799281,$SFIMU,20,-161,149,357,29,17*5D
1426509924.807995,$SFIMU,16,-159,166,298,31,22*53
1426509924.817983,$SFIMU,15,-157,154,236,35,15*5B
1426509924.827972,$SFIMU,20,-158,162,254,32,18*59
1426509924.837905,$SFIMU,18,-157,157,221,34,16*51
1426509924.848143,$SFIMU,18,-158,160,229,29,25*5E
1426509924.858652,$SFIMU,16,-155,164,169,36,17*51
1426509924.866530,$SFIMU,14,-158,159,147,43,2*6A
1426509924.876618,$SFIMU,17,-156,158,146,47,-3*4F
1426509924.887478,$SFIMU,15,-156,163,140,44,-2*41
1426509924.897443,$SFIMU,17,-158,157,135,48,-6*40
1426509924.907427,$SFIMU,20,-157,164,137,47,-6*46
1426509924.915941,$SFIMU,18,-158,153,172,46,1*6C
1426509924.926977,$SFIMU,15,-156,154,256,37,12*59
1426509924.936020,$SFIMU,18,-153,164,204,38,10*58
1426509924.946085,$SFIMU,16,-153,158,183,40,5*6E
1426509924.955877,$SFIMU,16,-154,158,202,36,7*60
1426509924.965836,$SFIMU,16,-152,162,167,41,6*6E
1426509924.977825,$SFIMU,16,-152,167,132,43,3*6C
1426509924.985647,$SFIMU,20,-152,162,116,47,-2*42
1426509924.995608,$SFIMU,18,-154,161,111,45,-1*4A
1426509925.004664,$SFIMU,17,-154,162,104,43,-3*46
1426509925.014610,$SFIMU,16,-152,158,123,46,0*66
1426509925.024629,$SFIMU,17,-152,156,152,41,8*60
1426509925.034605,$SFIMU,18,-154,158,192,37,12*51
1426509925.044611,$SFIMU,17,-150,161,232,19,36*53
1426509925.054008,$SFIMU,19,-151,163,231,25,31*55
1426509925.064906,$SFIMU,14,-148,165,201,24,26*52
1426509925.073617,$SFIMU,14,-152,164,189,33,18*50
1426509925.083832,$SFIMU,16,-147,166,149,40,7*62
1426509925.095212,$SFIMU,20,-151,161,154,41,5*68
1426509925.103342,$SFIMU,20,-150,161,171,40,6*6C
1426509925.113498,$SFIMU,18,-150,162,168,40,4*6E
1426509925.123475,$SFIMU,19,-148,163,192,40,6*60
1426509925.133470,$SFIMU,16,-148,169,160,42,0*6C
1426509925.142846,$SFIMU,17,-149,165,182,44,-5*42
1426509925.153042,$SFIMU,17,-147,166,172,41,7*6A
1426509925.163535,$SFIMU,17,-149,163,223,38,7*68
1426509925.173724,$SFIMU,19,-144,166,236,37,10*53
1426509925.183956,$SFIMU,17,-146,165,200,38,9*6E
1426509925.191913,$SFIMU,16,-145,162,217,36,8*62
1426509925.202444,$SFIMU,18,-145,170,164,42,4*67
1426509925.213015,$SFIMU,18,-143,167,110,44,6*60
1426509925.223633,$SFIMU,14,-144,166,107,43,0*6D
1426509925.231596,$SFIMU,16,-146,169,112,47,-1*4E
1426509925.241978,$SFIMU,16,-150,155,174,43,5*6B
1426509925.251843,$SFIMU,19,-145,166,257,32,14*54
1426509925.261986,$SFIMU,19,-141,168,295,33,14*51
1426509925.271845,$SFIMU,18,-142,172,284,38,11*56
1426509925.280800,$SFIMU,20,-143,169,235,36,9*6B
1426509925.290677,$SFIMU,17,-140,168,223,37,8*6A
1426509925.300915,$SFIMU,18,-143,163,286,36,5*6E
1426509925.310879,$SFIMU,19,-138,176,324,41,5*6E
1426509925.321043,$SFIMU,18,-141,164,331,39,3*6F
1426509925.331587,$SFIMU,19,-139,177,321,43,8*64
1426509925.340680,$SFIMU,18,-139,178,147,41,3*61
1426509925.350010,$SFIMU,16,-136,171,210,38,4*61
1426509925.361065,$SFIMU,18,-138,173,142,42,4*6A
1426509925.370641,$SFIMU,16,-136,171,167,41,7*6F
1426509925.381120,$SFIMU,17,-138,169,174,37,7*6A
1426509925.389050,$SFIMU,18,-134,165,160,39,9*60
1426509925.399581,$SFIMU,18,-136,173,137,40,6*66
1426509925.409712,$SFIMU,20,-134,171,144,44,6*6D
1426509925.419910,$SFIMU,16,-135,167,161,42,7*6E
1426509925.430460,$SFIMU,16,-134,169,165,44,4*60
1426509925.438946,$SFIMU,16,-138,165,215,38,8*63
1426509925.448937,$SFIMU,16,-136,171,243,40,4*68
1426509925.458078,$SFIMU,16,-134,172,238,39,4*6B
1426509925.468654,$SFIMU,18,-133,170,288,39,7*68
1426509925.479237,$SFIMU,16,-132,174,274,40,5*6C
1426509925.489681,$SFIMU,17,-132,177,237,45,6*6F
1426509925.497688,$SFIMU,16,-132,172,231,41,6*69
1426509925.508022,$SFIMU,15,-133,174,266,37,7*6F
1426509925.518529,$SFIMU,15,-129,176,308,35,13*58
1426509925.528771,$SFIMU,17,-129,174,274,35,10*51
1426509925.537504,$SFIMU,17,-129,172,270,36,8*69
1426509925.547102,$SFIMU,19,-128,176,283,39,8*61
1426509925.557519,$SFIMU,19,-126,176,224,40,6*62
1426509925.566792,$SFIMU,19,-126,174,209,41,4*6C
1426509925.579527,$SFIMU,18,-126,171,234,39,3*6E
1426509925.585803,$SFIMU,17,-126,174,226,38,4*61
1426509925.595911,$SFIMU,19,-126,178,218,40,5*60
1426509925.605603,$SFIMU,19,-129,176,256,39,9*69
1426509925.615635,$SFIMU,18,-124,176,239,37,9*62
1426509925.625644,$SFIMU,16,-125,177,238,39,9*63
1426509925.635583,$SFIMU,15,-124,177,236,37,7*6F
1426509925.645605,$SFIMU,17,-122,179,236,37,7*65
1426509925.655598,$SFIMU,19,-120,172,246,41,6*65
1426509925.665544,$SFIMU,20,-123,166,351,35,15*5F
1426509925.676082,$SFIMU,16,-121,181,284,39,9*69
1426509925.686671,$SFIMU,19,-120,177,316,35,10*50
